cat,title,date,week,url,Periodo
Nuevo León,"Primera reacción de Gerard Piqué tras la canción de Shakira: ""La vida puede ser maravillosa""",Jan 12,2,https://news.google.com/articles/CBMifWh0dHBzOi8vd3d3LmVsZXNwYW5vbC5jb20vY29yYXpvbi9mYW1vc29zLzIwMjMwMTEyL3ByaW1lcmEtcmVhY2Npb24tZ2VyYXJkLXBpcXVlLWNhbmNpb24tc2hha2lyYS1tYXJhdmlsbG9zYS83MzMxNzY5MjhfMC5odG1s0gGBAWh0dHBzOi8vd3d3LmVsZXNwYW5vbC5jb20vY29yYXpvbi9mYW1vc29zLzIwMjMwMTEyL3ByaW1lcmEtcmVhY2Npb24tZ2VyYXJkLXBpcXVlLWNhbmNpb24tc2hha2lyYS1tYXJhdmlsbG9zYS83MzMxNzY5MjhfMC5hbXAuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Nuevo León,"Muere Jorge Ballesteros, campeón mundial de tiro y policía: fue hallado herido de bala en su coche",Jan 10,2,https://news.google.com/articles/CBMigwFodHRwczovL3d3dy5lbGVzcGFub2wuY29tL2RlcG9ydGVzL290cm9zLWRlcG9ydGVzLzIwMjMwMTExL211ZXJlLWpvcmdlLWJhbGxlc3Rlcm9zLWNhbXBlb24tbXVuZGlhbC1wb2xpY2lhLWhhbGxhZG8vNzMyOTI2NzI3XzAuaHRtbNIBhwFodHRwczovL3d3dy5lbGVzcGFub2wuY29tL2RlcG9ydGVzL290cm9zLWRlcG9ydGVzLzIwMjMwMTExL211ZXJlLWpvcmdlLWJhbGxlc3Rlcm9zLWNhbXBlb24tbXVuZGlhbC1wb2xpY2lhLWhhbGxhZG8vNzMyOTI2NzI3XzAuYW1wLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Nuevo León,"La situación de Twitter, cada vez más preocupante: continúa despido de personal",Jan 10,2,https://news.google.com/articles/CBMiW2h0dHBzOi8vd3d3LmVsdGllbXBvLmNvbS90ZWNub3NmZXJhL2FwcHMvdHdpdHRlci1jb250aW51YS1jb24tZWwtZGVzcGlkby1kZS1wZXJzb25hbC03MzIzNTHSAV9odHRwczovL3d3dy5lbHRpZW1wby5jb20vYW1wL3RlY25vc2ZlcmEvYXBwcy90d2l0dGVyLWNvbnRpbnVhLWNvbi1lbC1kZXNwaWRvLWRlLXBlcnNvbmFsLTczMjM1MQ?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Nuevo León,"Bolsonaro, ingresado de urgencia en un hospital de EE UU al sufrir fuertes dolores abdominales",Jan 9,2,https://news.google.com/articles/CBMiVWh0dHBzOi8vd3d3LmxhcmF6b24uZXMvaW50ZXJuYWNpb25hbC9hbWVyaWNhLzIwMjMwMTA5L2pydmR5c2dkZ2ZoamJseG1tZDVlaGx1YTR1Lmh0bWzSAWRodHRwczovL3d3dy5sYXJhem9uLmVzL2ludGVybmFjaW9uYWwvYW1lcmljYS8yMDIzMDEwOS9qcnZkeXNnZGdmaGpibHhtbWQ1ZWhsdWE0dS5odG1sP291dHB1dFR5cGU9YW1w?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Nuevo León,"El Barça, obligado a pagar 8,5 millones de euros a Matheus Fernandes por despido improcedente",Jan 10,2,https://news.google.com/articles/CBMiggFodHRwczovL3d3dy5lbGVzcGFub2wuY29tL2RlcG9ydGVzL2Z1dGJvbC8yMDIzMDExMC9iYXJjYS1vYmxpZ2Fkby1taWxsb25lcy1tYXRoZXVzLWZlcm5hbmRlcy1kZXNwaWRvLWltcHJvY2VkZW50ZS83MzI2NzY4NDNfMC5odG1s0gGGAWh0dHBzOi8vd3d3LmVsZXNwYW5vbC5jb20vZGVwb3J0ZXMvZnV0Ym9sLzIwMjMwMTEwL2JhcmNhLW9ibGlnYWRvLW1pbGxvbmVzLW1hdGhldXMtZmVybmFuZGVzLWRlc3BpZG8taW1wcm9jZWRlbnRlLzczMjY3Njg0M18wLmFtcC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Nuevo León,"Piqué podría querellarse contra Shakira por una frase de su canción: el motivo, explicado por un experto",Jan 12,2,https://news.google.com/articles/CBMifmh0dHBzOi8vd3d3LmVsZXNwYW5vbC5jb20vY29yYXpvbi9mYW1vc29zLzIwMjMwMTEzL3BpcXVlLXBvZHJpYS1xdWVyZWxsYXJzZS1zaGFraXJhLWNhbmNpb24tZXhwbGljYWRvLWV4cGVydG8vNzMzMTc2NzgxXzAuaHRtbNIBggFodHRwczovL3d3dy5lbGVzcGFub2wuY29tL2NvcmF6b24vZmFtb3Nvcy8yMDIzMDExMy9waXF1ZS1wb2RyaWEtcXVlcmVsbGFyc2Utc2hha2lyYS1jYW5jaW9uLWV4cGxpY2Fkby1leHBlcnRvLzczMzE3Njc4MV8wLmFtcC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Nuevo León,Director del Homeless Trust critica al gobierno federal por no ocuparse de los migrantes en Miami,Jan 13,2,https://news.google.com/articles/CBMiT2h0dHBzOi8vd3d3LmVsbnVldm9oZXJhbGQuY29tL25vdGljaWFzL2Zsb3JpZGEvbWlhbWktZGFkZS9hcnRpY2xlMjcxMTEzNTIyLmh0bWzSAU9odHRwczovL2FtcC5lbG51ZXZvaGVyYWxkLmNvbS9ub3RpY2lhcy9mbG9yaWRhL21pYW1pLWRhZGUvYXJ0aWNsZTI3MTExMzUyMi5odG1s?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Nuevo León,"Arranque de 2023, el segundo más violento en el Gobierno de AMLO",Jan 14,2,https://news.google.com/articles/CBMidWh0dHBzOi8vd3d3LmVsc2lnbG9kZXRvcnJlb24uY29tLm14L25vdGljaWEvMjAyMy9hcnJhbnF1ZS1kZS0yMDIzLWVsLXNlZ3VuZG8tbWFzLXZpb2xlbnRvLWVuLWVsLWdvYmllcm5vLWRlLWFtbG8uaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Nuevo León,Chile: la crisis política por los indultos de Boric no se detiene y la oposición denunció penalmente al gobierno,Jan 11,2,https://news.google.com/articles/CBMiqgFodHRwczovL3d3dy5pbmZvYmFlLmNvbS9hbWVyaWNhL2FtZXJpY2EtbGF0aW5hLzIwMjMvMDEvMTEvY2hpbGUtbGEtY3Jpc2lzLXBvbGl0aWNhLXBvci1sb3MtaW5kdWx0b3MtZGUtYm9yaWMtbm8tc2UtZGV0aWVuZS15LWxhLW9wb3NpY2lvbi1kZW51bmNpby1wZW5hbG1lbnRlLWFsLWdvYmllcm5vL9IBvgFodHRwczovL3d3dy5pbmZvYmFlLmNvbS9hbWVyaWNhL2FtZXJpY2EtbGF0aW5hLzIwMjMvMDEvMTEvY2hpbGUtbGEtY3Jpc2lzLXBvbGl0aWNhLXBvci1sb3MtaW5kdWx0b3MtZGUtYm9yaWMtbm8tc2UtZGV0aWVuZS15LWxhLW9wb3NpY2lvbi1kZW51bmNpby1wZW5hbG1lbnRlLWFsLWdvYmllcm5vLz9vdXRwdXRUeXBlPWFtcC10eXBl?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Nuevo León,Notifican órdenes de aprehensión a 2 acusados por asesinato de Gustavo Levy Navarro,Jan 12,2,https://news.google.com/articles/CBMiUmh0dHBzOi8vd3d3Lm1pbGVuaW8uY29tL3BvbGljaWEvb3JkZW5lcy1hcHJlaGVuc2lvbi1hY3VzYWRvcy1hc2VzaW5hdG8tZ2FuYWRlcm8tbmzSAVJodHRwczovL2FtcC5taWxlbmlvLmNvbS9wb2xpY2lhL29yZGVuZXMtYXByZWhlbnNpb24tYWN1c2Fkb3MtYXNlc2luYXRvLWdhbmFkZXJvLW5s?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Nuevo León,"En iglesia de Monterrey, presunto ladrón termina herido con espada del Árcangel Miguel",Jan 15,2,https://news.google.com/articles/CBMiUGh0dHBzOi8vd3d3Lm1pbGVuaW8uY29tL2VzdGFkb3MvaG9tYnJlLXJvYmFyLWlnbGVzaWEtbW9udGVycmV5LXJlc3VsdGEtbGVzaW9uYWRv0gFQaHR0cHM6Ly9hbXAubWlsZW5pby5jb20vZXN0YWRvcy9ob21icmUtcm9iYXItaWdsZXNpYS1tb250ZXJyZXktcmVzdWx0YS1sZXNpb25hZG8?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Nuevo León,¿Quién es la “suegra” de la que Shakira habla en su nueva canción? Así es Montserrat Bernabeu,Jan 13,2,https://news.google.com/articles/CBMiX2h0dHBzOi8vZXMtdXMudmlkYS1lc3RpbG8ueWFob28uY29tL3N1ZWdyYS1zaGFraXJhLWhhYmxhLWNhbmNpJUMzJUIzbi1tb250c2VycmF0LTEzMzYxNTU1NC5odG1s0gFnaHR0cHM6Ly9lcy11cy52aWRhLWVzdGlsby55YWhvby5jb20vYW1waHRtbC9zdWVncmEtc2hha2lyYS1oYWJsYS1jYW5jaSVDMyVCM24tbW9udHNlcnJhdC0xMzM2MTU1NTQuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Nuevo León,Pobladores de Jesús María denuncian desapariciones tras captura ...,Jan 9,2,https://news.google.com/articles/CBMifWh0dHBzOi8vdmFuZ3VhcmRpYS5jb20ubXgvbm90aWNpYXMvcG9ibGFkb3Jlcy1kZS1qZXN1cy1tYXJpYS1kZW51bmNpYW4tZGVzYXBhcmljaW9uZXMtdHJhcy1jYXB0dXJhLWRlLW92aWRpby1ndXptYW4tSUw1OTYyODEz0gEA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,U.S.-made EVs rule the market — and the trend is accelerating,Jan 12,2,https://news.google.com/articles/CBMiTWh0dHBzOi8vd3d3LmF1dG9uZXdzLmNvbS9zYWxlcy91cy1tYWRlLWV2cy1ydWxlLW1hcmtldC1hbmQtdHJlbmQtYWNjZWxlcmF0aW5n0gEA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,Help wanted for Florida's two political parties,Jan 12,2,https://news.google.com/articles/CBMieGh0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9uZXdzbGV0dGVycy9mbG9yaWRhLXBsYXlib29rLzIwMjMvMDEvMTIvaGVscC13YW50ZWQtZm9yLWZsb3JpZGFzLXR3by1wb2xpdGljYWwtcGFydGllcy0wMDA3NzYyMdIBAA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,A roundup of all the new Matter smart home devices announced at ...,Jan 10,2,https://news.google.com/articles/CBMiSGh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMzU0NzE1NC9tYXR0ZXItc21hcnQtaG9tZS1uZXctZGV2aWNlcy1jZXMtMjAyM9IBAA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,Representante de México a Miss Universo celebra que el concurso ...,Jan 13,2,https://news.google.com/articles/CBMiqwFodHRwczovL3d3dy5jaGljYWdvdHJpYnVuZS5jb20vZXNwYW5vbC9lbnRyZXRlbmltaWVudG8vc25zLWVzLW1leGljby1taXNzLXVuaXZlcnNvLWJlbGxlemEtaXJtYS1taXJhbmRhLXZhbGVuenVlbGEtdGVsZW11bmRvLTIwMjMwMTEzLWxnczM1aHdqa25nbXJrcHFnZmNkNWZxYnllLXN0b3J5Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,"Opinión | ¿Cómo mantener la libertad de prensa en México, donde ...",Jan 11,2,https://news.google.com/articles/CBMiY2h0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9lcy9wb3N0LW9waW5pb24vMjAyMy8wMS8xMS9wZXJpb2Rpc3Rhcy1hc2VzaW5hZG9zLW1leGljby1hbWxvLW5hcmNvL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,"El Barça, obligado a pagar 8,5 millones de euros a Matheus Fernandes por despido improcedente",Jan 10,2,https://news.google.com/articles/CBMiggFodHRwczovL3d3dy5lbGVzcGFub2wuY29tL2RlcG9ydGVzL2Z1dGJvbC8yMDIzMDExMC9iYXJjYS1vYmxpZ2Fkby1taWxsb25lcy1tYXRoZXVzLWZlcm5hbmRlcy1kZXNwaWRvLWltcHJvY2VkZW50ZS83MzI2NzY4NDNfMC5odG1s0gGGAWh0dHBzOi8vd3d3LmVsZXNwYW5vbC5jb20vZGVwb3J0ZXMvZnV0Ym9sLzIwMjMwMTEwL2JhcmNhLW9ibGlnYWRvLW1pbGxvbmVzLW1hdGhldXMtZmVybmFuZGVzLWRlc3BpZG8taW1wcm9jZWRlbnRlLzczMjY3Njg0M18wLmFtcC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,"En iglesia de Monterrey, presunto ladrón termina herido con espada del Árcangel Miguel",Jan 15,2,https://news.google.com/articles/CBMiUGh0dHBzOi8vd3d3Lm1pbGVuaW8uY29tL2VzdGFkb3MvaG9tYnJlLXJvYmFyLWlnbGVzaWEtbW9udGVycmV5LXJlc3VsdGEtbGVzaW9uYWRv0gFQaHR0cHM6Ly9hbXAubWlsZW5pby5jb20vZXN0YWRvcy9ob21icmUtcm9iYXItaWdsZXNpYS1tb250ZXJyZXktcmVzdWx0YS1sZXNpb25hZG8?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,El hastío de un país y una ciudad (+Narración),Jan 10,2,https://news.google.com/articles/CBMiN2h0dHBzOi8vZWx0b3F1ZS5jb20vbGEtaGFiYW5hLXktZWwtaGFzdGlvLWRlLXVuYS1jaXVkYWTSAQA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,Director del Homeless Trust critica al gobierno federal por no ocuparse de los migrantes en Miami,Jan 13,2,https://news.google.com/articles/CBMiT2h0dHBzOi8vd3d3LmVsbnVldm9oZXJhbGQuY29tL25vdGljaWFzL2Zsb3JpZGEvbWlhbWktZGFkZS9hcnRpY2xlMjcxMTEzNTIyLmh0bWzSAU9odHRwczovL2FtcC5lbG51ZXZvaGVyYWxkLmNvbS9ub3RpY2lhcy9mbG9yaWRhL21pYW1pLWRhZGUvYXJ0aWNsZTI3MTExMzUyMi5odG1s?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,El hastío de un país y una ciudad (+Narración),Jan 10,2,https://news.google.com/articles/CBMiN2h0dHBzOi8vZWx0b3F1ZS5jb20vbGEtaGFiYW5hLXktZWwtaGFzdGlvLWRlLXVuYS1jaXVkYWTSAQA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,"The ""la Caixa"" Foundation earmarks one million euros to support ...",Jan 12,2,https://news.google.com/articles/CBMieGh0dHBzOi8vYXRhbGF5YXIuY29tL2VuL2NvbnRlbnQvbGEtY2FpeGEtZm91bmRhdGlvbi1lYXJtYXJrcy1vbmUtbWlsbGlvbi1ldXJvcy1zdXBwb3J0LXByb2plY3RzLXNwYW5pc2gtbmdkb3MtZGV2ZWxvcGluZ9IBAA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,Brandon Nimmo Ranked Fourth-Best Center Fielder By MLB Network,Jan 13,2,https://news.google.com/articles/CBMiXWh0dHBzOi8vbWV0c21lcml6ZWRvbmxpbmUuY29tL2JyYW5kb24tbmltbW8tcmFua2VkLWZvdXJ0aC1iZXN0LWNlbnRlci1maWVsZGVyLWJ5LW1sYi1uZXR3b3JrL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,Radical croissants: The anarcho-communist bakers serving the ...,Jan 13,2,https://news.google.com/articles/CBMiOGh0dHBzOi8vZWZlLmNvbS9lbi9vdGhlci1uZXdzLzIwMjMtMDEtMTMvZnJhbmNlLWN1bHR1cmUv0gEA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,Researchers develop solar-powered waste-to-fuel system,Jan 9,2,https://news.google.com/articles/CBMiXmh0dHBzOi8vcHYtbWFnYXppbmUtdXNhLmNvbS8yMDIzLzAxLzA5L3Jlc2VhcmNoZXJzLWRldmVsb3Atc29sYXItcG93ZXJlZC13YXN0ZS10by1mdWVsLXN5c3RlbS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,Ronny Mauricio Off to A Scorching Start in 2023,Jan 10,2,https://news.google.com/articles/CBMiTmh0dHBzOi8vbWV0c21lcml6ZWRvbmxpbmUuY29tL3Jvbm55LW1hdXJpY2lvLW9mZi10by1hLXNjb3JjaGluZy1zdGFydC1pbi0yMDIzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,"1,200 protesters arrested after pro-Bolsonaro camp broken up - EFE ...",Jan 9,2,https://news.google.com/articles/CBMiZmh0dHBzOi8vZWZlLmNvbS9lbi9sYXRlc3QtbmV3cy8yMDIzLTAxLTA5LzEyMDAtcHJvdGVzdGVycy1hcnJlc3RlZC1hZnRlci1wcm8tYm9sc29uYXJvLWNhbXAtYnJva2VuLXVwL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,Women of clean energy honored with C3E Awards,Jan 10,2,https://news.google.com/articles/CBMiVWh0dHBzOi8vcHYtbWFnYXppbmUtdXNhLmNvbS8yMDIzLzAxLzEwL3dvbWVuLW9mLWNsZWFuLWVuZXJneS1ob25vcmVkLXdpdGgtYzNlLWF3YXJkcy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,"MMO Free Agent Profile: Brian Anderson, 3B",Jan 14,2,https://news.google.com/articles/CBMiR2h0dHBzOi8vbWV0c21lcml6ZWRvbmxpbmUuY29tL21tby1mcmVlLWFnZW50LXByb2ZpbGUtYnJpYW4tYW5kZXJzb24tM2Iv0gEA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,"MMO Free Agent Profile: Jurickson Profar, OF",Jan 11,2,https://news.google.com/articles/CBMiSWh0dHBzOi8vbWV0c21lcml6ZWRvbmxpbmUuY29tL21tby1mcmVlLWFnZW50LXByb2ZpbGUtanVyaWNrc29uLXByb2Zhci1vZi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,La ley de horas extra quiere ayudar a estos trabajadores de California. Ahora muchos ganan menos,Jan 12,2,https://news.google.com/articles/CBMiQGh0dHBzOi8vd3d3LnNhY2JlZS5jb20vbm90aWNpYXMtZW4tZXNwYW5vbC9hcnRpY2xlMjcwODU2MDcyLmh0bWzSAUBodHRwczovL2FtcC5zYWNiZWUuY29tL25vdGljaWFzLWVuLWVzcGFub2wvYXJ0aWNsZTI3MDg1NjA3Mi5odG1s?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,17 protesters die in bloodiest day of Peru protests - EFE Noticias,Jan 10,2,https://news.google.com/articles/CBMiXmh0dHBzOi8vZWZlLmNvbS9lbi9sYXRlc3QtbmV3cy8yMDIzLTAxLTEwLzE3LXByb3Rlc3RlcnMtZGllLWluLWJsb29kaWVzdC1kYXktb2YtcGVydS1wcm90ZXN0cy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,"The Pemba, a stateless people trapped in legal limbo in Kenya ...",Jan 13,2,https://news.google.com/articles/CBMiOWh0dHBzOi8vZWZlLmNvbS9lbi9vdGhlci1uZXdzLzIwMjMtMDEtMTMva2VueWEtc3RhdGVsZXNzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,Lo que necesita saber sobre: ¿Cómo familias con hijos ...,Jan 10,2,https://news.google.com/articles/CBMilwFodHRwczovL2NpdHlsaW1pdHMub3JnLzIwMjMvMDEvMTAvbG8tcXVlLW5lY2VzaXRhLXNhYmVyLXNvYnJlLWNvbW8tZmFtaWxpYXMtY29uLWhpam9zLWluZG9jdW1lbnRhZG9zLXB1ZWRlbi1hY2NlZGVyLWEtY3VpZGFkby1kZS1uaW5vcy1ncmF0dWl0by1lbi1ueWMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,Aumento de alquileres obliga a personas a acampar y vivir en ...,Jan 11,2,https://news.google.com/articles/CBMiigFodHRwczovL3d3dy5hemNlbnRyYWwuY29tL3N0b3J5L25vdGljaWFzLzIwMjMvMDEvMTEvYXVtZW50by1kZS1yZW50YS1vYmxpZ2EtYS1wZXJzb25hcy1hLXZpdmlyLWVuLXRpZXJyYXMtcHVibGljYXMtZGUtYXJpem9uYS82OTc5NDcyNjAwNy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,Cambia de suerte: el gobernador Newsom explica su plan para ...,Jan 10,2,https://news.google.com/articles/CBMilQFodHRwczovL2NhbG1hdHRlcnMub3JnL2NhbG1hdHRlcnMtZW4tZXNwYW5vbC8yMDIzLzAxL2NhbWJpYS1kZS1zdWVydGUtZWwtZ29iZXJuYWRvci1uZXdzb20tZXhwbGljYS1zdS1wbGFuLXBhcmEtbGlkaWFyLWNvbi1lbC1kZWZpY2l0LXByZXN1cHVlc3RhcmlvL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,El valor de la cooperación en un mundo fragmentado,Jan 10,2,https://news.google.com/articles/CBMifGh0dHBzOi8vc3Rvcmllcy51bmRwLm9yZy9jb29wZXJhY2lvbi1lbi11bi1tdW5kby1mcmFnbWVudGFkbz91dG1fc291cmNlPXdlYiZ1dG1fbWVkaXVtPWhvbWVwYWdlJnV0bV9jYW1wYWlnbj1tdWx0aWxhdGVyYWxpc23SAQA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,Documentalista muestra el interior de ‘la familia más incestuosa’ de EE.UU.,Jan 15,2,https://news.google.com/articles/CBMiogFodHRwczovL2VsY29tZXJjaW8ucGUvbXVuZG8vZWV1dS93aGl0dGFrZXItZXN0YWRvcy11bmlkb3MtZG9jdW1lbnRhbGlzdGEtbXVlc3RyYS1lbC1pbnRlcmlvci1kZS1sYS1mYW1pbGlhLW1hcy1pbmNlc3R1b3NhLWRlLWVlLXV1LW5hcnJhY2lvbi1oaXN0b3JpYXMtZWMtbm90aWNpYS_SAbEBaHR0cHM6Ly9lbGNvbWVyY2lvLnBlL211bmRvL2VldXUvd2hpdHRha2VyLWVzdGFkb3MtdW5pZG9zLWRvY3VtZW50YWxpc3RhLW11ZXN0cmEtZWwtaW50ZXJpb3ItZGUtbGEtZmFtaWxpYS1tYXMtaW5jZXN0dW9zYS1kZS1lZS11dS1uYXJyYWNpb24taGlzdG9yaWFzLWVjLW5vdGljaWEvP291dHB1dFR5cGU9YW1w?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,Claves de la Memoria y Cuenta de Nicolás Maduro,Jan 13,2,https://news.google.com/articles/CBMiSWh0dHBzOi8vZWZlY3RvY29jdXlvLmNvbS9wb2xpdGljYS9jbGF2ZXMtbWVtb3JpYS15LWN1ZW50YS1uaWNvbGFzLW1hZHVyby_SAQA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,Abandonadas por sus maridos por contraer cáncer de cuello uterino en Malaui,Jan 11,2,https://news.google.com/articles/CBMifWh0dHBzOi8vZWxwYWlzLmNvbS9wbGFuZXRhLWZ1dHVyby8yMDIzLTAxLTEyL2FiYW5kb25hZGFzLXBvci1zdXMtbWFyaWRvcy1wb3ItY29udHJhZXItY2FuY2VyLWRlLWN1ZWxsby11dGVyaW5vLWVuLW1hbGF1aS5odG1s0gGMAWh0dHBzOi8vZWxwYWlzLmNvbS9wbGFuZXRhLWZ1dHVyby8yMDIzLTAxLTEyL2FiYW5kb25hZGFzLXBvci1zdXMtbWFyaWRvcy1wb3ItY29udHJhZXItY2FuY2VyLWRlLWN1ZWxsby11dGVyaW5vLWVuLW1hbGF1aS5odG1sP291dHB1dFR5cGU9YW1w?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,"Para Dante Sica, una moneda única con Brasil por la inflación es “recurrir a la magia”",Jan 12,2,https://news.google.com/articles/CBMifmh0dHBzOi8vd3d3LmJsb29tYmVyZ2xpbmVhLmNvbS8yMDIzLzAxLzEyL3BhcmEtZGFudGUtc2ljYS11bmEtbW9uZWRhLXVuaWNhLWNvbi1icmFzaWwtcG9yLWxhLWluZmxhY2lvbi1lcy1yZWN1cnJpci1hLWxhLW1hZ2lhL9IBjQFodHRwczovL3d3dy5ibG9vbWJlcmdsaW5lYS5jb20vMjAyMy8wMS8xMi9wYXJhLWRhbnRlLXNpY2EtdW5hLW1vbmVkYS11bmljYS1jb24tYnJhc2lsLXBvci1sYS1pbmZsYWNpb24tZXMtcmVjdXJyaXItYS1sYS1tYWdpYS8_b3V0cHV0VHlwZT1hbXA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,México prohibirá experimentos con geoingeniería solar como los que hizo la Startup Make Sunsets,Jan 13,2,https://news.google.com/articles/CBMiigFodHRwczovL2NvbnRyYWxpbmVhLmNvbS5teC9pbnRlcm5vL3NlbWFuYS9tZXhpY28tcHJvaGliaXJhLWV4cGVyaW1lbnRvcy1jb24tZ2VvaW5nZW5pZXJpYS1zb2xhci1jb21vLWxvcy1xdWUtaGl6by1sYS1zdGFydHVwLW1ha2Utc3Vuc2V0cy_SAY4BaHR0cHM6Ly9jb250cmFsaW5lYS5jb20ubXgvaW50ZXJuby9zZW1hbmEvbWV4aWNvLXByb2hpYmlyYS1leHBlcmltZW50b3MtY29uLWdlb2luZ2VuaWVyaWEtc29sYXItY29tby1sb3MtcXVlLWhpem8tbGEtc3RhcnR1cC1tYWtlLXN1bnNldHMvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
Igualdad,Versión estenográfica de la conferencia de prensa matutina del ...,Jan 12,2,https://news.google.com/articles/CBMikQFodHRwczovL2xvcGV6b2JyYWRvci5vcmcubXgvMjAyMy8wMS8xMi92ZXJzaW9uLWVzdGVub2dyYWZpY2EtZGUtbGEtY29uZmVyZW5jaWEtZGUtcHJlbnNhLW1hdHV0aW5hLWRlbC1wcmVzaWRlbnRlLWFuZHJlcy1tYW51ZWwtbG9wZXotb2JyYWRvci04ODgv0gEA?hl=en-US&gl=US&ceid=US%3Aen,09 de Enero del 2023 al 15 de Enero  del 2023
